Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2011-06-29,20,5.1,20.1,0.0,1.4,8.5,ENE,28.0,NE,19.0,46.0,1029.7,1.0,19.7,No,No
2011-06-30,20,7.2,19.8,0.0,1.8,7.9,NE,31.0,NNE,19.0,45.0,1029.6,7.0,19.6,No,No
2011-07-16,20,1.3,12.1,0.0,1.0,2.4,NE,24.0,E,11.0,69.0,1022.5,7.0,10.9,No,No
2011-07-21,20,1.9,14.9,0.0,1.8,9.6,S,26.0,S,13.0,45.0,1023.1,0.0,14.4,No,No
2011-08-21,20,5.9,20.6,0.0,1.0,10.2,E,31.0,E,13.0,33.0,1032.9,1.0,20.2,No,No
2011-08-30,20,3.9,17.3,0.0,4.0,10.6,S,26.0,S,13.0,32.0,1024.5,1.0,16.7,No,No
2011-09-01,20,2.1,19.6,0.0,2.2,10.1,S,20.0,S,11.0,36.0,1023.6,1.0,18.9,No,No
2011-09-27,20,10.3,30.6,0.0,5.2,10.8,NNE,50.0,NNE,33.0,13.0,1005.4,1.0,30.4,No,No
2011-10-04,20,8.8,26.5,0.0,3.0,10.9,N,37.0,NNE,17.0,20.0,1017.1,5.0,25.5,No,No
2011-10-06,20,13.3,20.3,4.0,1.6,1.6,WSW,50.0,SW,13.0,63.0,1012.2,7.0,18.9,Yes,No
2011-10-08,20,8.6,22.9,0.0,3.6,10.9,SW,35.0,WNW,20.0,36.0,1013.1,7.0,21.4,No,No
2011-10-10,20,5.6,19.2,0.0,3.6,10.4,W,43.0,WSW,22.0,29.0,1013.1,6.0,18.8,No,No
2011-10-30,20,8.8,22.2,0.0,6.0,12.5,SSW,43.0,S,22.0,25.0,1021.5,1.0,20.6,No,No
2011-11-25,20,14.8,28.2,21.2,5.4,11.0,N,48.0,N,30.0,31.0,1011.3,5.0,26.0,Yes,No
2011-12-04,20,11.2,25.4,0.0,10.8,13.4,SSE,48.0,SSE,19.0,18.0,1018.5,0.0,24.0,No,No
2011-12-07,20,15.0,32.0,0.0,8.8,13.0,SE,39.0,SE,19.0,15.0,1008.5,1.0,31.4,No,No
2011-12-22,20,13.8,33.4,0.0,8.8,13.6,SW,30.0,SSW,15.0,21.0,1011.4,0.0,31.3,No,No
2011-12-27,20,13.7,28.0,0.0,6.6,11.7,SSE,39.0,SSW,17.0,30.0,1012.5,0.0,26.1,No,No
2012-01-05,20,14.3,31.2,0.0,12.8,13.3,SSW,33.0,SSW,17.0,19.0,1014.8,1.0,29.6,No,No
2012-01-08,20,21.1,28.4,9.4,6.8,7.6,W,61.0,W,28.0,39.0,1005.3,7.0,26.9,Yes,No
2012-01-10,20,13.2,25.9,0.0,7.6,8.5,SW,46.0,WSW,24.0,36.0,1013.7,7.0,23.9,No,No
2012-01-12,20,9.6,26.0,0.0,10.2,12.7,SSW,35.0,SE,20.0,22.0,1020.2,0.0,23.4,No,No
2012-01-17,20,21.5,37.1,0.0,13.0,11.3,N,44.0,NNE,19.0,20.0,1012.0,1.0,36.2,No,No
2012-01-31,20,13.8,25.7,0.0,9.6,0.8,SSE,43.0,S,24.0,27.0,1013.7,4.0,23.4,No,No
2012-02-07,20,12.4,26.0,0.0,8.6,12.8,S,44.0,SW,20.0,25.0,1011.1,2.0,24.2,No,No
2012-02-16,20,19.2,33.4,0.0,8.8,6.7,W,35.0,NE,9.0,37.0,1013.5,6.0,29.0,No,No
2012-02-19,20,20.5,37.4,0.0,8.6,4.9,SSE,44.0,SW,7.0,20.0,1010.9,7.0,35.5,No,No
2012-03-04,20,15.6,25.9,9.8,0.2,10.0,WSW,44.0,SW,20.0,37.0,1013.0,3.0,25.3,Yes,No
2012-03-11,20,10.1,27.9,0.0,5.2,10.2,SW,20.0,S,9.0,26.0,1017.2,7.0,26.5,No,No
2012-03-18,20,11.6,27.0,0.0,6.2,11.4,SE,39.0,SE,17.0,42.0,1019.7,0.0,24.9,No,No
2012-03-28,20,14.5,27.8,0.0,4.0,8.6,N,28.0,NNW,9.0,32.0,1018.4,5.0,26.3,No,No
2012-04-28,20,5.5,22.3,0.0,4.0,9.9,SSW,22.0,WSW,11.0,36.0,1021.0,1.0,21.9,No,No
2012-04-29,20,8.3,20.1,0.0,2.6,10.0,SSE,35.0,S,15.0,39.0,1022.8,1.0,19.7,No,No
2012-05-02,20,10.0,17.4,1.4,4.6,9.8,SSE,41.0,S,19.0,43.0,1025.0,4.0,16.1,Yes,No
2012-05-08,20,9.2,27.7,0.0,4.2,8.9,N,43.0,N,26.0,15.0,1012.8,1.0,27.1,No,No
2012-05-10,20,7.9,23.7,0.0,4.2,8.8,SSW,20.0,NNW,9.0,34.0,1019.1,1.0,23.1,No,No
2012-05-23,20,5.5,22.3,0.0,3.2,9.6,NNW,50.0,NNW,24.0,14.0,1013.3,0.0,22.1,No,No
2012-05-24,20,2.4,16.6,0.0,6.4,8.6,NW,43.0,NW,24.0,45.0,1011.2,6.0,15.4,No,No
2012-06-05,20,5.5,15.5,4.4,0.6,6.6,S,61.0,S,31.0,48.0,1014.4,4.0,15.1,Yes,No
2012-06-08,20,0.1,13.7,0.0,2.6,8.5,SE,28.0,S,17.0,45.0,1028.3,0.0,13.2,No,No
2012-06-13,20,4.4,19.5,0.0,1.6,7.5,N,37.0,NNE,22.0,26.0,1015.5,2.0,19.0,No,No
2012-06-18,20,8.1,18.2,0.0,1.6,5.1,W,31.0,W,15.0,48.0,1024.5,7.0,17.7,No,No
2012-06-19,20,7.4,17.5,0.0,1.0,8.1,SE,24.0,SW,7.0,48.0,1023.5,1.0,16.7,No,No
2012-06-23,20,-1.1,14.3,0.2,0.6,8.2,W,30.0,WNW,17.0,45.0,1027.4,3.0,13.6,No,No
2012-06-25,20,4.5,17.5,0.0,1.6,5.0,W,26.0,SSW,13.0,50.0,1030.2,7.0,16.3,No,No
2012-07-13,20,8.5,17.5,12.8,0.8,6.5,WNW,50.0,WNW,17.0,64.0,1009.1,5.0,15.7,Yes,No
2012-07-16,20,5.9,18.5,0.0,2.0,8.7,NW,26.0,NNW,13.0,46.0,1025.7,6.0,17.1,No,No
2012-08-06,20,3.2,14.8,0.0,4.4,3.9,WSW,24.0,SW,11.0,47.0,1023.7,7.0,14.2,No,No
2012-08-14,20,8.2,18.9,0.2,3.0,7.9,WNW,39.0,W,19.0,51.0,1017.4,6.0,16.9,No,No
2012-08-26,20,7.0,15.5,0.0,2.6,6.5,SSW,30.0,SSW,11.0,40.0,1023.3,2.0,14.4,No,No
2012-09-02,20,3.2,23.6,0.0,5.0,10.9,N,28.0,NW,9.0,20.0,1020.8,0.0,23.4,No,No
2012-09-03,20,6.1,25.7,0.0,5.0,10.7,NNW,30.0,NNW,17.0,12.0,1019.2,7.0,24.6,No,No
2012-09-08,20,7.0,19.1,0.0,4.6,7.5,SW,39.0,WSW,24.0,42.0,1022.9,7.0,16.8,No,No
2012-09-11,20,2.9,25.8,0.0,4.0,10.9,NNE,30.0,NNE,7.0,14.0,1020.1,0.0,24.8,No,No
2012-09-16,20,8.4,23.1,0.0,4.0,8.2,WSW,37.0,WSW,17.0,30.0,1018.3,4.0,21.4,No,No
2012-09-27,20,16.0,36.4,0.0,8.4,8.7,WSW,50.0,NW,28.0,7.0,1001.6,7.0,35.6,No,No
2012-09-30,20,2.6,18.7,0.0,5.0,7.5,SW,31.0,S,15.0,27.0,1024.7,5.0,17.4,No,No
2012-10-17,20,5.7,22.4,0.0,5.2,11.2,SE,31.0,ESE,15.0,23.0,1020.5,0.0,21.0,No,No
2012-10-28,20,5.9,26.6,0.0,5.8,12.5,S,30.0,S,15.0,15.0,1020.9,3.0,25.2,No,No
2012-11-10,20,7.2,25.5,0.0,18.0,13.2,ESE,30.0,SE,11.0,9.0,1023.0,1.0,23.2,No,No
2012-11-19,20,9.4,28.8,0.0,7.2,13.4,E,28.0,ESE,11.0,6.0,1017.4,1.0,26.8,No,No
2012-11-20,20,12.3,33.7,0.0,9.6,11.8,NNE,46.0,N,24.0,7.0,1013.9,5.0,31.4,No,No
2012-11-24,20,17.8,38.2,0.0,8.2,7.5,NW,35.0,W,15.0,11.0,1010.3,3.0,35.9,No,No
2012-11-27,20,21.2,37.4,0.2,10.4,9.6,SW,37.0,SW,11.0,22.0,1008.1,1.0,36.5,No,No
2013-01-07,20,20.7,44.2,0.0,15.2,13.4,WSW,35.0,NNW,11.0,12.0,1011.0,0.0,41.5,No,No
2013-01-19,20,17.3,30.0,0.0,16.0,11.4,SE,50.0,S,20.0,18.0,1013.4,4.0,26.3,No,No
2013-01-29,20,13.3,26.7,0.0,10.6,13.1,SW,44.0,WSW,24.0,15.0,1012.8,1.0,25.2,No,No
2013-03-01,20,11.1,28.9,0.0,8.0,11.5,SE,41.0,SE,22.0,31.0,1016.7,1.0,26.7,No,No
2013-03-03,20,16.7,30.6,0.0,10.6,10.3,NE,44.0,ENE,24.0,34.0,1015.8,3.0,29.2,No,No
2013-03-04,20,19.1,33.7,0.0,9.6,11.4,E,48.0,E,19.0,31.0,1013.8,1.0,31.9,No,No
2013-03-18,20,8.0,24.8,0.0,8.0,11.3,SSE,37.0,SE,17.0,25.0,1021.0,1.0,22.9,No,No
2013-03-19,20,10.7,27.9,0.0,5.8,11.3,SE,30.0,SE,9.0,17.0,1019.4,5.0,26.6,No,No
2013-03-23,20,9.6,27.0,0.0,5.2,10.6,S,31.0,W,11.0,30.0,1016.3,1.0,25.8,No,No
2013-03-24,20,11.8,28.7,0.0,4.6,11.1,WSW,41.0,W,19.0,26.0,1015.1,1.0,27.2,No,No
2013-04-25,20,8.3,24.7,0.0,3.6,9.0,WNW,35.0,WSW,22.0,35.0,1022.5,5.0,23.3,No,No
2013-05-17,20,5.5,17.4,0.0,2.8,7.5,SSW,28.0,SW,13.0,47.0,1018.1,7.0,16.2,No,No
2013-06-03,20,7.0,16.6,0.0,2.2,3.4,SW,26.0,SW,11.0,65.0,1026.6,6.0,14.9,No,No
2013-06-04,20,6.0,13.4,0.2,1.6,0.0,NNW,17.0,NNE,7.0,67.0,1025.7,8.0,13.2,No,No
2013-07-03,20,0.9,19.0,0.0,1.8,8.4,NW,33.0,NNW,20.0,24.0,1019.7,0.0,18.2,No,No
2013-07-04,20,6.0,19.4,0.0,3.0,5.5,WSW,72.0,N,24.0,30.0,1007.7,7.0,19.2,No,No
2013-08-28,20,9.5,26.5,0.0,5.4,9.3,WNW,37.0,W,13.0,24.0,1012.9,5.0,25.2,No,No
2013-08-30,20,9.1,23.0,0.0,8.0,10.2,NW,37.0,NW,24.0,23.0,1013.5,1.0,22.2,No,No
2013-09-05,20,19.4,30.0,0.0,11.2,5.5,SSE,39.0,SSW,13.0,24.0,1022.9,6.0,29.2,No,No
2013-09-08,20,8.7,26.2,0.0,3.4,9.6,NNE,46.0,NE,11.0,26.0,1020.7,6.0,25.2,No,No
2013-09-10,20,12.5,20.9,0.0,12.0,9.4,W,39.0,W,24.0,32.0,1010.9,2.0,18.8,No,No
2013-09-18,20,9.1,20.3,0.0,3.4,9.9,W,54.0,W,30.0,30.0,1004.6,3.0,19.4,No,No
2013-10-01,20,12.3,19.9,6.8,11.8,9.6,WNW,67.0,WSW,24.0,26.0,1013.0,3.0,17.9,Yes,No
2013-10-06,20,10.0,23.5,0.0,5.8,9.6,W,41.0,WSW,20.0,37.0,1010.3,2.0,21.4,No,No
2013-10-21,20,22.1,31.5,0.0,12.6,4.4,SE,46.0,SSE,26.0,22.0,1010.7,7.0,31.0,No,No
2013-10-24,20,7.4,20.1,0.0,8.4,12.5,SW,44.0,S,13.0,23.0,1023.4,1.0,17.7,No,No
2013-10-30,20,6.9,24.3,0.0,9.0,12.6,SSE,35.0,SSW,15.0,24.0,1021.0,4.0,21.0,No,No
2013-11-02,20,11.5,37.2,0.0,7.4,11.4,WSW,41.0,W,20.0,7.0,1013.5,1.0,35.4,No,No
2013-12-02,20,15.2,40.1,0.0,12.2,11.5,N,44.0,NNW,20.0,11.0,1010.9,2.0,38.5,No,No
2013-12-07,20,13.5,29.0,0.0,7.0,5.9,N,28.0,N,9.0,26.0,1017.7,3.0,27.4,No,No
2013-12-20,20,26.9,43.1,0.0,16.0,11.9,NNE,63.0,NNW,19.0,6.0,1008.6,3.0,42.4,No,No
2013-12-21,20,19.9,36.5,0.0,19.8,10.2,SE,39.0,WSW,17.0,18.0,1007.4,7.0,35.4,No,No
2013-12-25,20,15.1,31.0,0.0,5.8,11.8,N,31.0,WNW,15.0,19.0,1011.6,1.0,29.3,No,No
2014-01-20,20,16.1,34.9,0.0,12.6,13.3,S,44.0,SSW,13.0,15.0,1008.1,0.0,32.4,No,No
2014-01-29,20,22.6,38.9,0.0,14.4,13.0,S,33.0,W,15.0,19.0,1012.1,1.0,35.7,No,No
2014-02-04,20,14.8,33.2,0.0,16.0,11.1,S,52.0,S,20.0,12.0,1014.6,1.0,29.8,No,No
2014-02-20,20,10.2,23.3,2.2,6.6,10.5,SSW,35.0,SW,19.0,26.0,1015.7,6.0,21.7,Yes,No
2014-02-22,20,11.3,27.6,0.0,8.0,12.3,S,43.0,S,22.0,30.0,1021.0,0.0,24.0,No,No
2014-02-24,20,14.5,35.2,0.0,6.8,12.2,SE,22.0,WSW,9.0,21.0,1013.4,2.0,33.6,No,No
2014-03-02,20,17.1,30.7,0.0,8.6,11.9,S,33.0,SE,17.0,36.0,1018.4,6.0,29.1,No,No
2014-03-08,20,13.2,30.8,0.0,6.0,10.0,SE,24.0,SE,11.0,23.0,1017.3,0.0,28.8,No,No
2014-03-09,20,17.0,36.2,0.0,6.2,11.4,N,37.0,NNE,13.0,19.0,1014.4,5.0,35.2,No,No
2014-03-27,20,15.6,27.4,23.6,7.0,8.6,S,30.0,S,11.0,50.0,1014.6,1.0,25.8,Yes,No
2014-04-22,20,13.9,26.9,0.0,5.0,8.6,WNW,41.0,WSW,20.0,47.0,1014.3,7.0,23.5,No,No
2014-05-01,20,9.9,16.5,0.0,1.6,0.6,NNE,20.0,WNW,9.0,52.0,1015.3,8.0,15.2,No,No
2014-05-05,20,8.9,18.4,0.0,2.2,4.0,WNW,26.0,WNW,13.0,47.0,1020.5,7.0,18.0,No,No
2014-05-07,20,4.4,15.8,0.0,2.4,5.3,SE,26.0,SE,15.0,54.0,1025.0,7.0,14.7,No,No
2014-05-20,20,12.4,24.6,0.4,2.4,8.7,WNW,28.0,W,11.0,46.0,1020.6,1.0,24.0,No,No
2014-06-04,20,7.5,19.7,0.0,1.6,5.6,W,30.0,W,15.0,46.0,1024.9,6.0,19.5,No,No
2014-06-15,20,3.9,15.9,0.0,1.6,8.5,SW,30.0,SSW,19.0,51.0,1021.8,1.0,15.3,No,No
2014-06-23,20,6.2,16.1,0.0,4.8,5.7,WNW,70.0,WNW,33.0,72.0,1007.9,8.0,10.9,No,No
2014-06-27,20,8.3,17.9,0.0,2.8,7.3,N,52.0,NNW,30.0,26.0,1006.2,3.0,17.2,No,No
2014-07-12,20,6.6,14.4,0.4,3.6,7.3,SSW,31.0,S,15.0,35.0,1025.8,4.0,12.6,No,No
2014-07-24,20,5.0,17.4,3.4,1.8,4.8,N,44.0,NNW,19.0,50.0,1010.0,7.0,16.9,Yes,No
2014-07-27,20,2.3,20.0,0.0,1.4,9.1,NW,33.0,NNW,15.0,28.0,1022.4,4.0,19.6,No,No
2014-07-28,20,7.7,18.4,0.0,2.4,2.9,WNW,31.0,W,13.0,33.0,1017.1,7.0,17.7,No,No
2014-07-29,20,7.4,21.0,0.0,2.4,8.4,WNW,46.0,WNW,30.0,38.0,1016.1,2.0,20.5,No,No
2014-07-30,20,9.0,21.3,0.0,5.0,9.3,WNW,39.0,WNW,22.0,42.0,1016.4,5.0,20.2,No,No
2014-08-05,20,-3.1,16.3,0.0,2.4,9.1,SSW,20.0,E,13.0,29.0,1033.8,0.0,15.8,No,No
2014-08-06,20,-0.6,18.3,0.0,2.6,9.8,NW,26.0,NW,11.0,27.0,1031.2,0.0,17.8,No,No
2014-08-07,20,-1.4,17.7,0.0,3.0,9.3,WNW,22.0,WNW,9.0,37.0,1030.3,1.0,16.8,No,No
2014-08-22,20,3.5,21.2,0.0,4.0,10.3,NE,30.0,NE,19.0,26.0,1024.7,0.0,20.7,No,No
2014-09-08,20,10.0,24.4,0.0,6.0,8.9,NNE,61.0,NNE,39.0,33.0,1013.1,7.0,22.8,No,No
2014-09-12,20,3.8,19.0,0.0,2.6,10.7,ESE,22.0,S,11.0,26.0,1025.1,0.0,17.9,No,No
2014-10-04,20,9.5,31.4,0.0,6.2,11.5,N,33.0,NNW,17.0,10.0,1013.4,0.0,30.5,No,No
2014-10-08,20,5.0,23.4,0.0,6.4,11.7,SSW,31.0,SSW,9.0,31.0,1021.8,1.0,20.9,No,No
2014-10-16,20,5.6,22.5,0.0,6.2,11.6,SSW,33.0,W,17.0,31.0,1021.6,1.0,20.2,No,No
2014-10-24,20,14.9,35.3,0.0,8.0,9.1,WNW,33.0,W,15.0,19.0,1013.1,6.0,32.5,No,No
2014-11-09,20,11.3,27.9,0.0,16.6,13.2,S,39.0,S,17.0,19.0,1019.8,2.0,25.6,No,No
2014-11-16,20,12.1,23.2,5.4,5.0,11.3,W,50.0,WSW,24.0,37.0,1014.0,2.0,21.6,Yes,No
2014-11-25,20,8.4,26.2,4.0,10.0,12.8,SW,31.0,SSW,15.0,24.0,1019.9,0.0,23.4,Yes,No
2014-11-30,20,19.2,40.4,0.0,13.0,9.8,WSW,46.0,W,20.0,8.0,1003.4,5.0,39.8,No,No
2014-12-06,20,16.0,27.7,0.2,10.8,9.5,SW,46.0,S,19.0,43.0,1006.3,6.0,23.4,No,No
2014-12-26,20,10.3,26.0,0.0,12.6,13.6,SSW,43.0,SSE,17.0,20.0,1016.5,1.0,23.1,No,No
2014-12-29,20,16.0,29.6,0.0,10.6,13.3,WSW,67.0,SW,33.0,39.0,1006.6,3.0,26.0,No,No
2015-01-20,20,15.3,27.8,0.0,8.0,1.8,NNE,30.0,N,13.0,21.0,1003.5,8.0,27.6,No,No
2015-02-06,20,15.5,38.6,0.0,8.0,10.7,N,61.0,N,17.0,15.0,1018.3,6.0,36.6,No,No
2015-02-12,20,22.9,37.1,0.0,16.0,10.8,SSE,31.0,SE,11.0,28.0,1016.5,6.0,34.2,No,No
2015-02-21,20,20.3,38.7,0.0,11.0,12.0,ESE,30.0,ENE,13.0,20.0,1009.8,3.0,37.2,No,No
2015-03-03,20,17.6,32.3,0.0,9.6,10.5,SSE,35.0,S,15.0,17.0,1014.2,1.0,30.9,No,No
2015-03-05,20,14.1,25.1,0.0,9.4,11.4,SSW,54.0,S,19.0,21.0,1018.6,2.0,22.3,No,No
2015-03-29,20,11.3,25.8,0.0,4.8,5.8,NNW,24.0,NNW,11.0,29.0,1021.7,6.0,24.4,No,No
2015-04-07,20,8.4,17.1,4.6,2.6,1.8,SSW,54.0,SSW,24.0,59.0,1016.8,7.0,16.0,Yes,No
2015-04-09,20,7.0,21.7,0.0,4.0,8.5,SSW,31.0,S,17.0,35.0,1022.9,2.0,20.3,No,No
2015-05-05,20,13.8,19.4,0.0,8.6,7.7,WNW,69.0,W,33.0,36.0,1009.8,6.0,17.6,No,No
2015-05-14,20,2.5,16.6,0.0,2.0,7.1,SSW,33.0,SSW,17.0,51.0,1034.0,6.0,15.6,No,No
2015-05-20,20,10.6,17.8,4.0,5.3,8.5,WSW,37.0,WSW,17.0,52.0,1016.8,2.0,17.4,Yes,No
2015-05-23,20,2.6,15.4,0.0,2.0,8.6,SSE,19.0,SSE,7.0,52.0,1029.8,3.0,14.8,No,No
2015-05-24,20,2.0,19.1,0.0,2.0,4.6,NNE,22.0,N,9.0,50.0,1029.1,6.0,17.1,No,No
2015-05-30,20,6.7,18.3,0.0,2.4,5.4,WNW,30.0,NW,17.0,53.0,1020.3,5.0,17.0,No,No
2015-06-02,20,0.7,13.6,0.0,2.4,7.1,SSE,19.0,SSE,7.0,46.0,1027.4,6.0,11.3,No,No
2015-06-18,20,9.9,13.6,1.0,0.8,0.4,SSW,30.0,SSW,13.0,83.0,1017.8,8.0,13.5,No,No
2015-06-27,20,-0.1,15.5,0.0,1.2,8.7,S,15.0,NNE,6.0,56.0,1032.3,1.0,15.1,No,No
2015-07-02,20,4.1,16.1,0.0,1.6,6.8,WSW,35.0,SW,19.0,45.0,1026.8,1.0,15.7,No,No
2015-07-22,20,7.7,16.3,0.0,2.0,6.1,WNW,37.0,SW,17.0,54.0,1021.0,4.0,15.5,No,No
2015-07-24,20,7.0,17.2,0.1,2.3,7.2,WNW,44.0,W,22.0,52.0,1013.1,5.0,16.3,No,No
2015-08-03,20,7.1,14.1,0.0,2.0,5.0,SSW,37.0,SSW,19.0,67.0,1023.3,6.0,12.8,No,No
2015-08-04,20,3.4,12.1,0.2,2.2,4.8,W,30.0,WSW,17.0,75.0,1024.3,7.0,10.1,No,No
2015-08-16,20,7.7,19.2,0.0,1.4,7.8,W,31.0,W,15.0,44.0,1024.3,6.0,18.9,No,No
2015-08-25,20,7.4,16.0,1.0,3.2,3.3,SSW,35.0,S,7.0,55.0,1023.0,7.0,15.7,No,No
2015-08-28,20,4.3,16.8,0.0,2.4,6.0,SSE,26.0,S,13.0,46.0,1025.4,6.0,15.4,No,No
2015-08-31,20,-0.3,18.7,0.0,2.6,10.9,NW,24.0,SW,13.0,30.0,1018.6,0.0,17.8,No,No
2015-09-30,20,4.9,22.1,0.0,5.7,11.3,S,46.0,S,13.0,25.0,1021.2,0.0,20.9,No,No
2015-10-02,20,8.4,31.4,0.0,5.0,11.5,NW,26.0,NNW,13.0,10.0,1028.9,0.0,30.4,No,No
2015-10-03,20,11.5,34.7,0.0,7.4,11.6,NNW,41.0,NW,22.0,7.0,1023.1,0.0,34.1,No,No
2015-10-07,20,12.1,22.6,0.0,16.4,6.9,SE,41.0,SE,20.0,20.0,1031.1,7.0,19.3,No,No
2015-10-27,20,7.1,28.4,0.0,8.0,12.3,SSE,35.0,SE,13.0,29.0,1019.5,1.0,26.5,No,No
2015-10-29,20,15.9,33.3,0.0,7.0,11.8,N,31.0,ENE,9.0,17.0,1016.0,2.0,31.5,No,No
2015-11-02,20,12.1,27.8,0.0,9.4,10.0,S,30.0,SSW,13.0,34.0,1011.6,6.0,25.4,No,No
2015-11-12,20,15.9,30.5,1.8,5.0,8.2,WNW,54.0,N,11.0,46.0,1013.3,5.0,28.3,Yes,No
2015-11-13,20,13.2,27.4,0.8,6.6,13.3,SW,39.0,SSW,19.0,21.0,1013.9,3.0,26.6,No,No
2015-12-26,20,15.6,26.6,1.0,16.2,11.5,WNW,52.0,SW,24.0,22.0,1011.7,1.0,24.1,No,No
2015-12-27,20,10.6,27.2,0.0,12.0,13.3,SE,41.0,SSE,24.0,18.0,1021.4,0.0,25.1,No,No
2016-01-13,20,24.8,44.5,0.0,12.2,8.7,WNW,87.0,W,7.0,9.0,1007.0,8.0,43.0,No,No
2016-02-11,20,17.5,36.2,0.0,8.0,12.5,SE,31.0,ESE,13.0,15.0,1011.5,0.0,34.0,No,No
2016-02-23,20,23.8,43.5,0.0,10.6,11.5,NNW,46.0,NNW,24.0,11.0,1009.7,2.0,42.0,No,No
2016-03-02,20,20.1,41.0,0.0,8.8,10.0,S,28.0,W,13.0,7.0,1014.1,3.0,39.6,No,No
2016-03-22,20,9.4,29.9,0.0,5.8,10.5,NE,24.0,NNE,9.0,18.0,1015.3,0.0,28.3,No,No
2016-03-28,20,12.5,24.2,0.0,8.0,7.2,S,30.0,SW,15.0,29.0,1017.1,7.0,23.1,No,No
2016-03-30,20,8.5,22.7,0.0,1.6,10.5,SSW,41.0,SSW,20.0,25.0,1020.6,1.0,22.0,No,No
2016-04-05,20,9.9,32.1,0.0,4.0,10.1,SW,31.0,NNW,15.0,15.0,1010.7,3.0,30.6,No,No
2016-05-15,20,13.6,24.3,0.0,2.4,10.3,SW,35.0,SSW,17.0,38.0,1016.8,0.0,23.8,No,No
2016-05-31,20,8.8,17.4,0.0,1.8,6.6,NE,26.0,ENE,11.0,48.0,1025.0,8.0,16.4,No,No
2016-07-28,20,4.2,13.2,0.0,2.4,0.6,WNW,28.0,W,13.0,61.0,1027.6,8.0,12.9,No,No
2016-08-22,20,8.0,16.3,0.0,1.6,7.3,N,22.0,NNW,11.0,51.0,1012.7,6.0,15.6,No,No
2016-08-26,20,1.3,15.2,0.4,2.2,9.6,SSW,26.0,SW,11.0,39.0,1022.9,2.0,14.3,No,No
2016-09-03,20,6.5,18.8,0.0,1.6,3.7,W,56.0,W,24.0,47.0,1013.1,8.0,18.6,No,No
2016-09-05,20,4.2,21.0,0.0,3.4,9.9,NNE,24.0,ESE,6.0,39.0,1027.3,3.0,20.6,No,No
2016-09-06,20,7.1,21.9,0.0,4.0,8.7,E,22.0,ESE,9.0,38.0,1026.1,3.0,21.5,No,No
2016-09-09,20,14.1,19.1,12.4,7.1,7.3,W,44.0,W,22.0,68.0,1010.9,7.0,15.4,Yes,No
2016-09-27,20,5.2,18.0,0.0,5.0,9.4,WNW,30.0,W,17.0,41.0,1014.1,1.0,17.6,No,No
2016-10-07,20,15.1,31.1,0.0,9.4,6.7,NW,43.0,NW,17.0,21.0,1013.9,8.0,28.9,No,No
2016-12-12,20,12.9,36.3,0.0,8.0,13.0,NNE,28.0,NNW,11.0,10.0,1015.2,1.0,35.0,No,No
2016-12-20,20,17.5,29.3,0.0,10.0,13.1,SW,48.0,WSW,20.0,21.0,1010.1,1.0,27.3,No,No
2016-12-31,20,16.3,32.4,0.0,9.4,13.0,WSW,30.0,W,13.0,30.0,1005.4,0.0,29.9,No,No
2017-01-07,20,25.4,41.4,0.0,12.0,11.5,NNE,39.0,NNE,22.0,14.0,1005.8,0.0,39.0,No,No
2017-02-01,20,19.1,29.6,0.0,9.8,6.4,S,33.0,SSW,15.0,29.0,1013.3,7.0,26.4,No,No
2017-04-04,20,10.9,27.9,0.0,10.8,9.3,ESE,48.0,ESE,19.0,18.0,1023.8,1.0,27.1,No,No
2017-04-28,20,9.9,19.7,0.0,0.8,3.0,SSE,28.0,S,11.0,52.0,1025.2,8.0,18.4,No,No
2017-06-22,20,-0.5,16.7,0.0,1.4,7.0,NNE,24.0,NNE,13.0,51.0,1024.4,1.0,16.1,No,No
2009-01-15,33,10.5,20.0,0.0,5.0,12.1,WSW,54.0,WSW,30.0,58.0,1017.5,3.0,18.2,No,No
2009-01-25,33,6.5,20.4,0.0,5.2,13.3,W,39.0,W,24.0,54.0,1018.9,2.0,19.6,No,No
2009-02-22,33,14.8,21.7,0.0,2.2,12.5,ESE,33.0,SE,19.0,47.0,1015.2,3.0,21.5,No,No
2009-02-23,33,9.4,21.8,0.0,5.4,8.3,W,54.0,W,37.0,86.0,1012.5,8.0,17.1,No,No
2009-02-24,33,12.2,17.9,0.2,4.8,11.7,S,35.0,SSW,20.0,49.0,1021.7,3.0,16.6,No,No
2009-02-26,33,11.8,24.4,0.0,4.6,9.8,ENE,31.0,E,22.0,56.0,1016.3,6.0,22.2,No,No
2009-03-29,33,3.3,20.1,0.0,4.8,10.5,SE,31.0,S,15.0,70.0,1023.0,3.0,19.6,No,No
2009-04-18,33,11.8,16.8,1.4,1.8,3.7,WSW,26.0,SSW,13.0,82.0,1024.2,5.0,15.5,Yes,No
2009-04-20,33,9.9,20.3,0.0,2.4,8.7,E,39.0,E,13.0,58.0,1020.1,0.0,19.4,No,No
2009-05-09,33,7.1,14.6,0.4,0.8,1.8,S,24.0,S,13.0,76.0,1027.6,8.0,13.6,No,No
2009-05-23,33,7.1,17.3,0.0,4.0,3.5,NNE,35.0,NE,15.0,68.0,1014.0,7.0,16.8,No,No
