Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2012-06-21,20,8.2,14.2,0.0,4.8,0.6,N,43.0,N,24.0,55.0,1002.6,8.0,13.1,No,Yes
2013-04-21,20,4.3,16.7,0.0,3.4,0.7,NNW,43.0,N,22.0,83.0,1008.9,8.0,11.4,No,Yes
2013-05-22,20,10.2,12.0,9.2,3.0,0.0,ESE,35.0,ESE,19.0,95.0,1007.2,8.0,11.6,Yes,Yes
2013-09-19,20,4.9,20.4,0.0,5.8,10.4,SW,57.0,NW,20.0,23.0,1008.4,1.0,19.4,No,Yes
2014-02-13,20,24.3,33.5,0.0,18.2,0.0,ESE,43.0,SE,15.0,28.0,1006.7,8.0,32.5,No,Yes
2014-04-09,20,17.4,21.0,3.2,2.8,0.2,ESE,22.0,E,9.0,95.0,1014.1,8.0,19.4,Yes,Yes
2014-07-15,20,3.3,11.8,0.4,0.6,0.0,N,28.0,N,15.0,75.0,1013.1,8.0,11.1,No,Yes
2014-07-17,20,6.4,14.3,0.0,2.6,4.9,W,56.0,WNW,24.0,46.0,1015.1,8.0,13.0,No,Yes
2014-08-01,20,5.2,13.1,0.8,6.4,8.8,SW,72.0,SW,39.0,71.0,1018.9,7.0,8.0,No,Yes
2014-08-16,20,9.0,11.5,9.0,3.0,0.0,SE,35.0,SSE,17.0,90.0,1016.1,8.0,11.4,Yes,Yes
2016-05-22,20,9.5,27.8,0.0,,7.4,N,50.0,N,30.0,27.0,1011.5,3.0,27.1,No,Yes
2016-06-08,20,8.8,17.5,1.0,,2.1,NNE,41.0,N,24.0,66.0,1002.3,8.0,17.0,No,Yes
2016-09-08,20,14.0,27.4,0.0,5.8,9.0,NNE,57.0,N,35.0,30.0,1013.9,6.0,26.4,No,Yes
2016-09-29,20,8.3,14.0,12.6,5.0,5.3,N,69.0,NNW,30.0,79.0,987.7,7.0,12.3,Yes,Yes
2016-11-21,20,19.9,39.6,0.8,10.6,4.1,NW,80.0,N,43.0,19.0,1005.5,7.0,35.6,No,Yes
2017-05-18,20,11.8,14.6,0.0,3.4,0.0,ESE,46.0,NE,15.0,84.0,1018.0,8.0,13.3,No,Yes
2013-07-29,25,5.6,15.4,2.0,,,NW,39.0,NW,20.0,78.0,1016.9,,13.7,Yes,Yes
2013-08-07,25,7.2,12.2,0.0,,,SSW,63.0,SSW,37.0,75.0,1010.3,,11.7,No,Yes
2013-09-15,25,8.0,18.4,0.0,,,NE,43.0,ENE,20.0,73.0,1009.1,,17.3,No,Yes
2013-10-21,25,14.7,23.6,0.0,,,SW,41.0,S,15.0,60.0,1012.1,,21.2,No,Yes
2014-02-19,25,12.5,21.3,0.0,,,W,65.0,W,22.0,82.0,1002.6,,13.1,No,Yes
2014-06-12,25,8.1,14.1,0.0,,,ENE,26.0,ENE,17.0,79.0,1011.2,,13.5,No,Yes
2014-06-16,25,7.7,15.8,0.6,,,WSW,35.0,WSW,24.0,73.0,1022.0,,15.2,No,Yes
2014-06-25,25,8.2,14.4,0.2,,,NW,57.0,W,37.0,86.0,1015.8,,12.6,No,Yes
2014-07-31,25,8.7,16.1,0.0,,,NW,80.0,W,39.0,87.0,1001.2,,9.1,No,Yes
2015-05-09,25,9.3,17.2,2.0,,,NW,59.0,NW,33.0,69.0,1013.1,,16.8,Yes,Yes
2015-05-18,25,6.1,22.2,0.0,,,NE,33.0,N,11.0,40.0,1022.1,,21.1,No,Yes
2015-11-04,25,12.5,19.6,0.0,,,E,43.0,E,22.0,94.0,1008.2,,17.0,No,Yes
2016-03-09,25,22.5,31.7,1.8,,,N,46.0,S,22.0,38.0,1015.2,,30.5,Yes,Yes
2016-06-15,25,3.1,15.8,0.0,,,NE,26.0,NNE,11.0,55.0,1028.2,,15.7,No,Yes
2016-09-03,25,5.8,14.3,0.0,,,W,57.0,W,24.0,77.0,1010.8,,12.8,No,Yes
2016-09-14,25,7.4,11.7,15.6,,,NNW,39.0,NW,17.0,88.0,1001.1,,9.7,Yes,Yes
2016-09-29,25,5.5,10.7,11.0,,,NW,46.0,ENE,20.0,92.0,982.6,,9.9,Yes,Yes
2016-10-16,25,14.1,16.3,0.0,,,N,43.0,WNW,20.0,93.0,1003.3,,10.9,No,Yes
2016-12-19,25,10.6,34.5,0.0,,,WSW,54.0,WNW,24.0,10.0,1007.7,,33.0,No,Yes
2017-04-08,25,15.0,30.5,0.0,,,NNW,57.0,NNW,35.0,20.0,1010.9,,29.3,No,Yes
2017-05-01,25,12.4,19.6,0.0,,,W,48.0,SW,26.0,92.0,1015.1,,13.6,No,Yes
2017-05-19,25,11.6,14.4,20.0,,,N,26.0,NE,11.0,87.0,1014.5,,14.3,Yes,Yes
2009-03-06,33,12.2,16.6,3.0,3.0,0.0,W,28.0,W,17.0,70.0,1016.7,7.0,15.9,Yes,Yes
2009-04-17,33,11.3,17.4,0.8,3.0,7.2,W,37.0,W,22.0,74.0,1017.6,6.0,16.3,No,Yes
2009-04-23,33,6.7,22.0,0.0,5.4,0.4,NNE,44.0,NNE,19.0,37.0,1008.8,8.0,21.8,No,Yes
2009-05-15,33,12.2,15.3,5.4,1.4,0.5,W,72.0,W,48.0,89.0,1006.6,8.0,14.5,Yes,Yes
2009-06-02,33,9.5,13.3,2.4,1.2,0.6,E,31.0,E,17.0,87.0,1026.3,8.0,12.9,Yes,Yes
2009-06-30,33,10.8,15.5,0.0,2.6,0.4,W,69.0,NW,28.0,90.0,986.5,8.0,10.3,No,Yes
2009-07-01,33,8.2,13.4,30.2,0.8,6.4,NW,98.0,W,56.0,69.0,997.0,7.0,12.4,Yes,Yes
2009-07-22,33,7.9,9.9,4.6,2.4,0.1,,,S,20.0,77.0,1005.0,8.0,9.5,Yes,Yes
2009-08-01,33,9.7,14.8,6.0,1.6,5.9,WNW,56.0,WNW,26.0,78.0,1022.4,6.0,13.8,Yes,Yes
2009-09-16,33,5.9,17.9,0.0,3.6,1.2,W,52.0,N,20.0,48.0,1010.3,7.0,17.3,No,Yes
2009-09-17,33,11.9,13.4,16.2,0.6,4.7,SSW,43.0,SSW,24.0,76.0,1014.2,7.0,12.7,Yes,Yes
2009-12-11,33,9.5,17.2,4.8,4.4,7.0,WNW,57.0,W,35.0,59.0,1019.5,7.0,16.1,Yes,Yes
2009-12-24,33,17.3,19.3,0.4,16.2,5.5,WSW,52.0,WSW,28.0,67.0,1009.5,7.0,18.8,No,Yes
2010-04-06,33,13.7,17.4,0.0,5.4,0.2,,,N,9.0,94.0,1010.3,8.0,16.4,No,Yes
2010-05-24,33,4.6,12.5,0.4,1.4,0.0,E,30.0,E,11.0,89.0,1008.2,8.0,12.3,No,Yes
2010-06-19,33,8.8,14.6,3.4,0.6,3.5,WSW,50.0,WNW,30.0,80.0,1018.3,8.0,14.1,Yes,Yes
2010-07-17,33,5.9,13.3,0.0,2.2,3.9,NNW,43.0,NNW,19.0,62.0,1020.3,8.0,13.0,No,Yes
2010-07-20,33,5.9,12.8,3.8,1.2,7.0,SW,30.0,SW,15.0,83.0,1024.8,6.0,11.3,Yes,Yes
2010-07-21,33,5.9,13.3,11.2,0.6,5.3,SSW,26.0,WSW,11.0,76.0,1030.1,6.0,12.7,Yes,Yes
2010-08-01,33,5.4,11.4,23.0,2.2,5.5,SW,74.0,SW,43.0,65.0,1017.4,7.0,10.3,Yes,Yes
2010-08-16,33,5.0,11.0,6.0,1.4,8.6,SW,63.0,SW,33.0,71.0,1017.4,6.0,9.0,Yes,Yes
2010-08-24,33,5.2,11.5,6.6,2.0,2.6,W,76.0,W,31.0,89.0,1002.6,8.0,8.1,Yes,Yes
2010-12-06,33,15.2,24.3,0.8,6.8,6.8,E,39.0,ENE,24.0,85.0,1007.4,5.0,20.8,No,Yes
2011-01-23,33,15.2,22.6,0.0,5.0,10.9,ESE,31.0,S,11.0,69.0,1007.3,3.0,22.0,No,Yes
2011-06-07,33,7.2,11.2,6.0,0.4,6.3,WSW,69.0,SSW,26.0,71.0,1017.5,5.0,8.3,Yes,Yes
2011-06-16,33,,12.0,0.0,0.8,0.6,NNW,46.0,N,20.0,67.0,1011.8,8.0,11.2,No,Yes
2011-07-02,33,10.1,13.1,0.0,2.8,0.0,N,52.0,N,24.0,77.0,1010.2,8.0,11.9,No,Yes
2011-07-05,33,7.3,12.2,15.0,2.0,4.1,W,93.0,WSW,43.0,84.0,1007.3,7.0,9.6,Yes,Yes
2011-08-03,33,10.3,22.6,0.0,0.8,8.0,WNW,46.0,N,19.0,48.0,1009.4,5.0,21.6,No,Yes
2011-10-29,33,11.9,13.6,4.4,,6.1,WNW,46.0,S,20.0,88.0,1016.4,8.0,12.2,Yes,Yes
2011-11-09,33,14.7,27.7,0.2,5.2,8.2,W,70.0,WSW,31.0,88.0,1004.2,7.0,17.7,No,Yes
2011-11-19,33,13.6,17.9,5.6,7.2,5.8,SW,28.0,SW,17.0,67.0,1013.7,8.0,16.5,Yes,Yes
2011-11-29,33,13.6,26.3,0.4,1.6,1.6,NW,57.0,NNW,20.0,48.0,1002.4,8.0,25.3,No,Yes
2012-01-08,33,15.7,20.4,0.8,2.0,8.9,WNW,72.0,WNW,41.0,54.0,1002.0,3.0,19.7,No,Yes
2012-01-10,33,11.3,17.5,4.2,5.4,5.7,WNW,67.0,W,35.0,56.0,1010.9,7.0,17.4,Yes,Yes
2012-03-03,33,13.4,17.3,1.0,6.2,0.0,E,46.0,ENE,11.0,95.0,1008.2,8.0,17.0,No,Yes
2012-03-04,33,14.4,20.8,16.6,1.2,8.6,WNW,59.0,WNW,39.0,69.0,1009.3,3.0,19.0,Yes,Yes
2012-04-08,33,9.9,18.7,0.0,2.6,6.6,WNW,61.0,W,37.0,66.0,1015.6,6.0,16.7,No,Yes
2012-04-23,33,10.5,14.6,7.4,4.0,2.9,SSW,50.0,W,20.0,60.0,1007.4,6.0,14.3,Yes,Yes
2012-05-12,33,8.7,14.3,1.8,3.0,6.8,W,59.0,WSW,33.0,97.0,1019.8,8.0,11.4,Yes,Yes
2012-05-18,33,7.8,17.1,2.0,1.0,7.4,WNW,43.0,WNW,20.0,72.0,1018.4,5.0,16.5,Yes,Yes
2012-05-22,33,9.4,16.6,2.4,0.4,4.5,WNW,50.0,WNW,31.0,74.0,1013.6,6.0,15.1,Yes,Yes
2012-06-04,33,7.1,12.8,30.2,0.4,0.0,SE,56.0,SSE,24.0,92.0,1013.0,8.0,11.9,Yes,Yes
2012-06-18,33,8.2,15.0,5.4,0.6,4.1,WSW,57.0,WNW,28.0,88.0,1019.2,7.0,14.6,Yes,Yes
2012-07-15,33,7.7,14.3,6.2,1.6,2.9,WNW,65.0,WNW,39.0,81.0,1013.2,8.0,13.9,Yes,Yes
2012-07-21,33,7.0,15.2,0.4,0.6,4.3,WNW,35.0,WNW,24.0,87.0,1032.0,8.0,13.9,No,Yes
2012-08-10,33,9.2,13.5,1.6,1.8,2.4,SSW,37.0,SSW,13.0,74.0,1030.6,7.0,12.2,Yes,Yes
2012-09-29,33,3.7,12.3,9.8,4.6,8.8,W,74.0,WSW,35.0,72.0,1012.5,8.0,10.8,Yes,Yes
2012-10-16,33,9.5,16.7,0.0,5.4,7.1,WNW,70.0,W,43.0,91.0,1011.4,8.0,10.5,No,Yes
2013-01-24,33,11.2,30.2,0.0,6.0,10.1,NNE,28.0,S,13.0,34.0,1008.2,,29.3,No,Yes
2013-01-30,33,9.7,23.8,0.0,6.2,5.3,W,57.0,WNW,28.0,67.0,1012.4,8.0,21.6,No,Yes
2013-03-16,33,13.6,18.2,4.2,2.8,8.3,SSW,54.0,SSW,20.0,91.0,1018.4,8.0,14.9,Yes,Yes
2013-03-21,33,12.6,22.1,1.0,9.2,4.1,NW,85.0,NW,43.0,81.0,995.7,8.0,17.1,No,Yes
2013-03-29,33,11.1,18.9,0.8,5.4,4.7,W,44.0,WNW,30.0,85.0,1019.7,8.0,16.0,No,Yes
2013-04-25,33,8.2,18.2,1.4,1.0,3.7,WNW,57.0,WNW,31.0,74.0,1018.1,8.0,17.2,Yes,Yes
2013-04-29,33,8.0,16.3,3.8,3.0,5.3,WNW,26.0,WNW,11.0,71.0,1024.5,,15.5,Yes,Yes
2013-05-15,33,9.8,13.8,22.6,0.6,6.1,W,72.0,SW,22.0,90.0,1004.5,8.0,11.8,Yes,Yes
2013-06-10,33,7.5,15.5,0.0,2.2,3.5,NW,43.0,NW,19.0,93.0,1013.3,8.0,13.9,No,Yes
2013-07-29,33,8.6,13.7,1.6,1.6,3.5,WNW,43.0,WNW,22.0,99.0,1014.6,8.0,12.3,Yes,Yes
2013-08-05,33,9.2,15.2,17.4,1.0,0.4,NNW,98.0,NNW,30.0,85.0,1003.8,8.0,14.3,Yes,Yes
2013-09-25,33,13.0,17.0,0.2,4.2,8.6,WNW,65.0,WNW,33.0,69.0,1005.1,1.0,15.6,No,Yes
2013-10-17,33,6.6,12.6,6.2,6.0,9.7,W,89.0,WSW,43.0,66.0,1013.3,8.0,11.7,Yes,Yes
2013-11-07,33,13.4,14.9,0.2,8.0,0.0,SSE,41.0,SE,24.0,79.0,1014.3,7.0,13.9,No,Yes
2013-12-03,33,10.3,20.8,0.0,4.8,8.9,ENE,48.0,S,13.0,74.0,1008.9,,17.6,No,Yes
2014-02-19,33,10.5,17.8,4.0,1.6,3.9,SSW,56.0,SSW,22.0,72.0,1001.9,8.0,15.8,Yes,Yes
2014-03-23,33,10.2,17.7,0.2,3.0,5.9,W,39.0,W,22.0,66.0,1020.8,8.0,17.4,No,Yes
2014-04-04,33,8.5,17.9,0.2,1.6,7.0,S,31.0,ESE,17.0,51.0,1022.5,6.0,16.7,No,Yes
2014-04-17,33,8.1,19.1,0.4,2.0,7.4,WNW,35.0,W,26.0,72.0,1018.8,,17.2,No,Yes
2014-05-17,33,12.8,22.0,0.8,3.8,5.4,NW,44.0,WNW,24.0,71.0,1020.7,,19.4,No,Yes
2014-07-04,33,9.2,14.1,0.2,2.4,5.8,W,63.0,WNW,30.0,88.0,1007.7,8.0,12.0,No,Yes
2014-07-16,33,6.8,13.8,0.0,1.0,3.7,NNW,63.0,NNW,26.0,76.0,1004.7,4.0,13.6,No,Yes
2014-08-04,33,3.9,13.8,0.0,1.4,7.2,NW,39.0,WNW,24.0,69.0,1030.4,8.0,13.1,No,Yes
2014-08-23,33,3.9,17.1,0.0,2.4,1.8,WNW,59.0,WNW,41.0,86.0,1021.1,8.0,10.4,No,Yes
2014-08-31,33,9.6,20.5,0.2,3.6,0.5,N,52.0,NNW,24.0,36.0,1009.9,5.0,20.1,No,Yes
2014-09-14,33,3.1,16.0,0.0,1.0,8.3,E,30.0,SE,15.0,64.0,1019.0,7.0,14.5,No,Yes
2014-09-25,33,10.9,14.8,0.2,2.4,3.4,WSW,39.0,WSW,22.0,71.0,1019.8,,13.7,No,Yes
2014-11-24,33,11.7,18.9,1.6,6.8,8.6,W,56.0,W,26.0,86.0,1010.3,8.0,15.1,Yes,Yes
2014-12-03,33,13.2,19.3,1.8,4.0,1.8,ENE,43.0,SSE,9.0,96.0,1012.2,8.0,16.2,Yes,Yes
2014-12-16,33,6.8,19.1,0.0,8.0,10.2,WSW,78.0,W,33.0,82.0,997.7,8.0,14.3,No,Yes
2015-03-22,33,8.8,27.8,0.2,3.6,10.6,W,48.0,S,11.0,41.0,1014.5,,24.7,No,Yes
2015-03-25,33,10.5,19.9,0.0,2.6,3.0,W,63.0,NNW,28.0,43.0,1012.5,5.0,19.4,No,Yes
2015-04-18,33,9.6,18.2,0.0,1.6,4.3,NW,56.0,WSW,30.0,92.0,1013.1,8.0,11.1,No,Yes
2015-04-25,33,8.7,14.5,11.4,1.0,3.2,SSE,41.0,SSE,20.0,86.0,1013.1,8.0,13.8,Yes,Yes
2015-06-02,33,3.5,10.9,2.4,0.8,7.1,SW,20.0,S,7.0,86.0,1027.9,5.0,10.3,Yes,Yes
2015-06-08,33,12.4,16.2,1.2,2.6,5.2,WNW,83.0,WNW,43.0,80.0,1010.3,8.0,15.4,Yes,Yes
2015-06-25,33,9.1,14.1,1.0,0.8,5.8,WSW,44.0,W,20.0,92.0,1029.1,8.0,12.1,No,Yes
2015-07-12,33,0.8,12.2,6.8,2.0,3.3,SSW,52.0,SSW,30.0,83.0,1012.5,8.0,10.7,Yes,Yes
2015-07-15,33,2.7,11.2,17.4,1.2,3.1,SSE,46.0,SE,28.0,77.0,1019.6,8.0,10.5,Yes,Yes
2015-07-24,33,5.5,13.3,0.2,2.0,6.3,WNW,54.0,NW,28.0,92.0,1006.9,8.0,10.3,No,Yes
2015-07-25,33,7.3,12.8,7.8,2.8,3.6,NW,81.0,NNW,35.0,72.0,1006.3,8.0,12.2,Yes,Yes
2015-07-27,33,6.0,12.8,4.2,1.0,7.4,WSW,46.0,W,26.0,71.0,1030.3,4.0,11.9,Yes,Yes
2015-08-09,33,4.6,15.5,0.2,1.2,5.6,N,44.0,N,20.0,57.0,1013.2,8.0,14.5,No,Yes
2015-09-07,33,6.7,11.3,22.2,1.8,5.5,WSW,76.0,W,37.0,81.0,1018.5,8.0,10.1,Yes,Yes
2015-11-25,33,11.5,28.0,0.0,6.8,1.9,W,70.0,W,37.0,59.0,997.3,8.0,18.9,No,Yes
2015-11-26,33,8.0,14.7,6.4,5.2,13.3,WSW,65.0,WSW,28.0,54.0,1014.1,8.0,13.2,Yes,Yes
2015-12-10,33,8.0,20.4,0.2,5.6,10.7,W,46.0,WSW,31.0,58.0,1012.5,,18.8,No,Yes
2016-01-22,33,15.6,23.0,1.2,7.6,9.3,S,28.0,S,13.0,58.0,1008.8,,22.6,Yes,Yes
2016-04-27,33,13.9,26.7,0.0,9.0,2.4,N,67.0,NNW,28.0,27.0,1011.1,8.0,25.5,No,Yes
2016-05-09,33,13.5,18.0,4.8,,,WSW,43.0,NNW,20.0,67.0,990.6,8.0,15.8,Yes,Yes
2016-05-11,33,11.2,15.5,4.0,,,WNW,69.0,WNW,39.0,87.0,1008.8,8.0,14.5,Yes,Yes
2016-05-22,33,9.9,18.5,0.0,,,N,65.0,N,26.0,59.0,1006.8,8.0,18.4,No,Yes
2016-07-03,33,9.8,14.9,3.6,1.0,,W,43.0,WNW,20.0,84.0,1019.0,8.0,13.3,Yes,Yes
2016-07-05,33,4.7,13.0,4.8,0.4,,SSE,30.0,S,13.0,72.0,1016.2,8.0,12.6,Yes,Yes
2016-07-06,33,8.8,13.1,5.0,1.2,,SSE,43.0,S,15.0,85.0,1023.2,8.0,11.5,Yes,Yes
2016-07-25,33,5.1,12.2,17.0,1.2,,W,102.0,WNW,41.0,85.0,1000.3,8.0,9.6,Yes,Yes
2016-07-26,33,5.9,10.8,12.0,1.8,,WSW,65.0,NNW,28.0,83.0,1005.4,8.0,8.6,Yes,Yes
2016-08-09,33,9.1,15.4,0.0,,,NW,78.0,N,33.0,71.0,1000.6,4.0,13.9,No,Yes
2016-09-14,33,9.4,11.6,18.4,,,E,39.0,NNW,11.0,86.0,1001.3,8.0,10.3,Yes,Yes
2016-09-18,33,8.2,11.7,4.0,,,WSW,41.0,WSW,15.0,86.0,1013.3,6.0,10.9,Yes,Yes
2016-09-20,33,7.0,18.3,0.2,,,N,35.0,N,20.0,52.0,1008.9,8.0,18.1,No,Yes
2016-10-09,33,11.5,20.7,0.6,,,WNW,78.0,NW,30.0,81.0,998.7,8.0,16.5,No,Yes
2016-10-16,33,14.6,14.8,1.0,,,WNW,54.0,WSW,15.0,91.0,1001.1,8.0,10.9,No,Yes
2016-10-18,33,6.8,12.9,23.8,,,W,61.0,W,37.0,65.0,1010.4,8.0,11.9,Yes,Yes
2016-10-26,33,10.1,14.8,3.6,,,WNW,43.0,W,26.0,68.0,1014.7,8.0,13.7,Yes,Yes
2016-11-21,33,16.4,29.4,0.0,,,W,61.0,W,26.0,68.0,1006.8,5.0,18.8,No,Yes
2017-01-13,33,15.8,20.4,3.6,,,WNW,69.0,W,35.0,65.0,1000.0,8.0,19.3,Yes,Yes
2017-01-19,33,10.9,20.7,0.0,,,E,41.0,ESE,20.0,53.0,1009.0,,19.7,No,Yes
2017-03-29,33,13.4,21.5,0.0,,,WNW,61.0,SW,31.0,90.0,1007.3,8.0,11.9,No,Yes
2017-04-24,33,12.4,16.6,0.2,,,E,15.0,ENE,6.0,90.0,1015.0,8.0,15.4,No,Yes
2017-05-23,33,10.0,17.5,2.2,,,NW,48.0,NW,20.0,64.0,1012.2,8.0,16.0,Yes,Yes
2017-05-25,33,11.5,16.7,0.4,,,WNW,48.0,WNW,28.0,81.0,1016.6,8.0,16.0,No,Yes
2017-05-28,33,7.4,11.4,19.4,,,WSW,59.0,WSW,28.0,75.0,1009.4,8.0,7.9,Yes,Yes
2017-06-20,33,7.7,16.1,0.0,,,NW,48.0,NW,26.0,67.0,1023.0,,15.2,No,Yes
2009-04-05,44,9.8,19.6,0.2,2.4,4.2,SSW,44.0,SW,13.0,86.0,1017.9,7.0,15.5,No,Yes
2009-07-02,44,9.5,12.5,1.0,2.6,0.2,NW,41.0,NNW,17.0,69.0,1002.8,7.0,11.8,No,Yes
2009-09-07,44,7.2,16.0,0.6,2.8,3.0,SW,31.0,WSW,11.0,66.0,1003.4,7.0,15.5,No,Yes
2009-09-17,44,12.2,18.8,0.0,8.4,0.0,SW,48.0,N,15.0,90.0,1007.9,8.0,13.8,No,Yes
2009-12-10,44,13.7,24.8,0.2,7.4,4.6,W,56.0,NNW,30.0,31.0,1004.0,7.0,22.9,No,Yes
2010-01-12,44,23.5,36.1,0.0,19.4,2.7,SSW,65.0,SW,15.0,39.0,1004.3,7.0,34.1,No,Yes
2010-04-20,44,16.0,29.0,0.0,6.6,8.8,N,39.0,N,19.0,35.0,1017.2,6.0,28.4,No,Yes
2010-05-28,44,8.5,16.2,0.6,2.2,1.1,NE,41.0,NE,9.0,68.0,1012.1,8.0,16.0,No,Yes
2010-06-24,44,6.2,17.2,0.0,1.4,7.2,NNE,43.0,NNE,13.0,59.0,1021.2,7.0,17.1,No,Yes
2010-06-29,44,4.8,10.0,0.4,4.0,0.8,N,57.0,N,24.0,67.0,1014.5,7.0,9.8,No,Yes
2010-08-02,44,7.2,14.1,6.8,5.2,8.0,W,59.0,SSW,26.0,65.0,1024.2,7.0,13.1,Yes,Yes
2010-08-04,44,8.3,12.9,0.0,1.2,0.1,NNW,35.0,NNW,15.0,64.0,1014.0,8.0,12.0,No,Yes
2010-08-10,44,3.1,10.5,3.0,1.4,0.1,N,22.0,NE,2.0,100.0,1009.8,7.0,8.9,Yes,Yes
2010-08-15,44,10.3,14.7,0.0,1.4,0.9,WSW,54.0,WNW,9.0,99.0,1002.0,5.0,13.5,No,Yes
2010-08-31,44,7.5,13.6,0.2,3.2,0.2,NNE,46.0,NNE,17.0,62.0,1015.2,7.0,12.4,No,Yes
2010-09-27,44,11.8,16.0,0.0,5.2,1.0,SSW,41.0,SW,17.0,99.0,1011.0,7.0,10.9,No,Yes
2010-10-22,44,9.5,27.1,0.0,6.2,10.0,N,48.0,N,24.0,43.0,1013.6,5.0,25.9,No,Yes
2010-10-30,44,17.6,22.4,1.6,9.0,0.0,N,43.0,NNE,2.0,99.0,1004.8,8.0,19.4,Yes,Yes
2010-11-25,44,19.1,23.5,11.2,10.0,0.3,SW,37.0,S,13.0,94.0,1016.7,8.0,18.8,Yes,Yes
2010-12-19,44,11.5,19.1,3.0,4.2,3.7,NW,54.0,WSW,17.0,63.0,994.2,7.0,14.9,Yes,Yes
2011-01-08,44,21.1,35.0,0.0,13.6,10.0,SW,50.0,N,15.0,34.0,1007.3,7.0,33.6,No,Yes
2011-01-11,44,19.7,25.1,4.6,1.0,0.0,N,28.0,NNE,2.0,80.0,1009.0,8.0,24.1,Yes,Yes
2011-01-23,44,17.4,29.5,0.0,3.6,11.4,SW,31.0,SW,17.0,51.0,1005.5,1.0,29.0,No,Yes
2011-01-25,44,11.5,28.4,0.0,5.0,8.6,NNE,31.0,N,13.0,35.0,1006.1,7.0,27.0,No,Yes
2011-02-18,44,17.5,28.6,0.0,3.8,3.3,ENE,46.0,NE,9.0,58.0,1010.6,7.0,27.9,No,Yes
2011-07-23,44,3.3,12.9,0.2,1.4,3.0,NE,13.0,,0.0,73.0,1021.2,6.0,12.1,No,Yes
2011-08-01,44,6.0,18.5,0.0,3.0,5.1,N,50.0,N,20.0,53.0,1014.6,7.0,16.7,No,Yes
2011-09-29,44,10.7,14.6,36.4,7.6,1.0,WSW,63.0,W,31.0,67.0,993.5,7.0,13.2,Yes,Yes
2012-02-27,44,20.9,25.3,7.2,11.4,0.0,N,46.0,N,9.0,96.0,1012.0,8.0,24.3,Yes,Yes
2012-02-29,44,14.8,22.3,0.4,2.0,1.5,SE,26.0,ENE,7.0,60.0,1011.9,7.0,21.7,No,Yes
2012-04-25,44,8.7,15.0,21.6,1.6,0.5,W,44.0,SW,24.0,77.0,1016.9,7.0,14.8,Yes,Yes
2012-05-02,44,10.4,12.9,12.2,5.0,1.5,SSW,46.0,SW,20.0,70.0,1023.8,6.0,12.7,Yes,Yes
2012-05-03,44,6.8,12.3,2.4,0.6,0.2,W,43.0,W,19.0,94.0,1019.2,7.0,11.2,Yes,Yes
2012-06-03,44,4.2,12.6,0.4,0.6,1.8,SSW,13.0,,0.0,73.0,1014.5,6.0,12.3,No,Yes
2012-06-08,44,8.5,12.9,0.0,1.2,0.7,SSW,30.0,SW,15.0,93.0,1027.2,7.0,10.5,No,Yes
2012-06-20,44,0.5,14.5,0.0,2.0,3.2,N,59.0,NNE,17.0,63.0,1010.4,7.0,12.3,No,Yes
2012-06-21,44,6.6,10.4,12.2,2.8,0.0,N,44.0,ENE,4.0,99.0,1002.5,8.0,9.2,Yes,Yes
2012-07-02,44,6.5,11.3,17.4,2.0,0.9,WSW,43.0,SW,20.0,74.0,1021.9,7.0,11.2,Yes,Yes
2012-08-05,44,8.9,17.2,0.2,3.2,6.0,W,67.0,WNW,19.0,54.0,1005.9,7.0,14.4,No,Yes
2012-08-09,44,7.2,10.9,7.8,0.8,5.3,WSW,67.0,SW,28.0,68.0,1018.6,4.0,10.2,Yes,Yes
2012-09-07,44,7.8,14.2,8.8,7.0,7.9,W,69.0,W,35.0,65.0,1006.1,3.0,12.0,Yes,Yes
2012-09-27,44,13.5,25.3,0.0,11.0,8.4,NNW,54.0,N,24.0,27.0,1004.2,1.0,24.8,No,Yes
2013-05-15,44,8.7,14.9,1.4,2.8,3.6,NNW,57.0,N,24.0,67.0,1003.4,7.0,13.9,Yes,Yes
2013-05-30,44,12.3,16.0,0.0,2.8,0.0,N,37.0,NE,4.0,100.0,1022.0,8.0,14.4,No,Yes
2013-06-12,44,7.8,12.6,0.8,0.4,0.0,SE,19.0,SSE,9.0,100.0,1008.1,8.0,12.4,No,Yes
2013-07-19,44,13.5,15.8,5.0,4.4,7.4,NNW,57.0,N,31.0,72.0,1002.8,7.0,14.3,Yes,Yes
2013-09-12,44,6.6,13.8,1.2,3.8,8.4,SSW,43.0,SSE,9.0,43.0,1017.7,1.0,12.4,Yes,Yes
2013-11-12,44,11.4,16.1,0.2,3.8,0.3,ESE,33.0,S,15.0,98.0,1014.9,8.0,14.5,No,Yes
2013-11-23,44,11.3,19.5,3.8,5.4,5.3,SW,35.0,SW,20.0,81.0,1006.4,7.0,16.5,Yes,Yes
2014-02-15,44,19.0,29.8,0.0,4.0,1.8,SSW,30.0,WNW,6.0,49.0,994.8,7.0,27.9,No,Yes
2014-03-15,44,13.3,29.9,0.0,7.0,2.4,N,59.0,N,30.0,23.0,998.9,7.0,29.3,No,Yes
2014-05-03,44,9.1,15.9,1.4,1.0,3.9,SSW,54.0,SW,17.0,84.0,999.7,7.0,13.8,Yes,Yes
